profile,gamma,gammaScaled,voterIndex,coordinateIndex,directRingCoordinate,originalReport,flippedReport,originalQ,flippedQ,absDeltaQ,deltaThreshold
maci_anvil_reports,0.02,85899345,0,0,1,1,0,0.01999999,0.58536566,0.56536566,2428227049
maci_anvil_reports,0.02,85899345,0,1,0,1,0,0.01999999,0.01999999,0.00000000,0
maci_anvil_reports,0.02,85899345,0,2,0,1,0,0.77419333,0.98000000,0.20580666,883932904
maci_anvil_reports,0.02,85899345,0,3,0,1,0,0.01999999,0.01999999,0.00000000,0
maci_anvil_reports,0.02,85899345,0,4,0,1,0,0.77419333,0.58536566,0.18882766,811008653
maci_anvil_reports,0.02,85899345,0,5,0,1,0,0.01999999,0.01999999,0.00000000,0
maci_anvil_reports,0.02,85899345,0,6,0,1,0,0.01999999,0.01999999,0.00000000,0
maci_anvil_reports,0.02,85899345,0,7,1,1,0,0.01999999,0.58536566,0.56536566,2428227049
maci_anvil_reports,0.02,85899345,1,0,1,0,1,0.01999999,0.58536566,0.56536566,2428227049
maci_anvil_reports,0.02,85899345,1,1,1,0,1,0.01999999,0.58536566,0.56536566,2428227049
maci_anvil_reports,0.02,85899345,1,2,0,0,1,0.77419333,0.58536566,0.18882766,811008653
maci_anvil_reports,0.02,85899345,1,3,0,0,1,0.01999999,0.01999999,0.00000000,0
maci_anvil_reports,0.02,85899345,1,4,0,0,1,0.77419333,0.98000000,0.20580666,883932904
maci_anvil_reports,0.02,85899345,1,5,0,0,1,0.01999999,0.01999999,0.00000000,0
maci_anvil_reports,0.02,85899345,1,6,0,0,1,0.01999999,0.01999999,0.00000000,0
maci_anvil_reports,0.02,85899345,1,7,0,0,1,0.01999999,0.01999999,0.00000000,0
maci_anvil_reports,0.02,85899345,2,0,0,1,0,0.01999999,0.01999999,0.00000000,0
maci_anvil_reports,0.02,85899345,2,1,1,1,0,0.01999999,0.58536566,0.56536566,2428227049
maci_anvil_reports,0.02,85899345,2,2,1,1,0,0.77419333,0.01999999,0.75419333,3239235702
maci_anvil_reports,0.02,85899345,2,3,0,1,0,0.01999999,0.01999999,0.00000000,0
maci_anvil_reports,0.02,85899345,2,4,0,1,0,0.77419333,0.58536566,0.18882766,811008653
maci_anvil_reports,0.02,85899345,2,5,0,1,0,0.01999999,0.01999999,0.00000000,0
maci_anvil_reports,0.02,85899345,2,6,0,1,0,0.01999999,0.01999999,0.00000000,0
maci_anvil_reports,0.02,85899345,2,7,0,1,0,0.01999999,0.01999999,0.00000000,0
maci_anvil_reports,0.02,85899345,3,0,0,1,0,0.01999999,0.01999999,0.00000000,0
maci_anvil_reports,0.02,85899345,3,1,0,1,0,0.01999999,0.01999999,0.00000000,0
maci_anvil_reports,0.02,85899345,3,2,1,1,0,0.77419333,0.01999999,0.75419333,3239235702
maci_anvil_reports,0.02,85899345,3,3,1,1,0,0.01999999,0.58536566,0.56536566,2428227049
maci_anvil_reports,0.02,85899345,3,4,0,1,0,0.77419333,0.58536566,0.18882766,811008653
maci_anvil_reports,0.02,85899345,3,5,0,1,0,0.01999999,0.01999999,0.00000000,0
maci_anvil_reports,0.02,85899345,3,6,0,1,0,0.01999999,0.01999999,0.00000000,0
maci_anvil_reports,0.02,85899345,3,7,0,1,0,0.01999999,0.01999999,0.00000000,0
maci_anvil_reports,0.02,85899345,4,0,0,0,1,0.01999999,0.01999999,0.00000000,0
maci_anvil_reports,0.02,85899345,4,1,0,0,1,0.01999999,0.01999999,0.00000000,0
maci_anvil_reports,0.02,85899345,4,2,0,0,1,0.77419333,0.58536566,0.18882766,811008653
maci_anvil_reports,0.02,85899345,4,3,1,0,1,0.01999999,0.58536566,0.56536566,2428227049
maci_anvil_reports,0.02,85899345,4,4,1,0,1,0.77419333,0.01999999,0.75419333,3239235702
maci_anvil_reports,0.02,85899345,4,5,0,0,1,0.01999999,0.01999999,0.00000000,0
maci_anvil_reports,0.02,85899345,4,6,0,0,1,0.01999999,0.01999999,0.00000000,0
maci_anvil_reports,0.02,85899345,4,7,0,0,1,0.01999999,0.01999999,0.00000000,0
maci_anvil_reports,0.02,85899345,5,0,0,0,1,0.01999999,0.01999999,0.00000000,0
maci_anvil_reports,0.02,85899345,5,1,0,0,1,0.01999999,0.01999999,0.00000000,0
maci_anvil_reports,0.02,85899345,5,2,0,0,1,0.77419333,0.58536566,0.18882766,811008653
maci_anvil_reports,0.02,85899345,5,3,0,0,1,0.01999999,0.01999999,0.00000000,0
maci_anvil_reports,0.02,85899345,5,4,1,0,1,0.77419333,0.01999999,0.75419333,3239235702
maci_anvil_reports,0.02,85899345,5,5,1,0,1,0.01999999,0.58536566,0.56536566,2428227049
maci_anvil_reports,0.02,85899345,5,6,0,0,1,0.01999999,0.01999999,0.00000000,0
maci_anvil_reports,0.02,85899345,5,7,0,0,1,0.01999999,0.01999999,0.00000000,0
maci_anvil_reports,0.02,85899345,6,0,0,1,0,0.01999999,0.01999999,0.00000000,0
maci_anvil_reports,0.02,85899345,6,1,0,1,0,0.01999999,0.01999999,0.00000000,0
maci_anvil_reports,0.02,85899345,6,2,0,1,0,0.77419333,0.98000000,0.20580666,883932904
maci_anvil_reports,0.02,85899345,6,3,0,1,0,0.01999999,0.01999999,0.00000000,0
maci_anvil_reports,0.02,85899345,6,4,0,1,0,0.77419333,0.58536566,0.18882766,811008653
maci_anvil_reports,0.02,85899345,6,5,1,1,0,0.01999999,0.58536566,0.56536566,2428227049
maci_anvil_reports,0.02,85899345,6,6,1,1,0,0.01999999,0.58536566,0.56536566,2428227049
maci_anvil_reports,0.02,85899345,6,7,0,1,0,0.01999999,0.01999999,0.00000000,0
maci_anvil_reports,0.02,85899345,7,0,0,0,1,0.01999999,0.01999999,0.00000000,0
maci_anvil_reports,0.02,85899345,7,1,0,0,1,0.01999999,0.01999999,0.00000000,0
maci_anvil_reports,0.02,85899345,7,2,0,0,1,0.77419333,0.58536566,0.18882766,811008653
maci_anvil_reports,0.02,85899345,7,3,0,0,1,0.01999999,0.01999999,0.00000000,0
maci_anvil_reports,0.02,85899345,7,4,0,0,1,0.77419333,0.98000000,0.20580666,883932904
maci_anvil_reports,0.02,85899345,7,5,0,0,1,0.01999999,0.01999999,0.00000000,0
maci_anvil_reports,0.02,85899345,7,6,1,0,1,0.01999999,0.58536566,0.56536566,2428227049
maci_anvil_reports,0.02,85899345,7,7,1,0,1,0.01999999,0.58536566,0.56536566,2428227049
maci_anvil_reports,0.05,214748364,0,0,1,1,0,0.04999999,0.58536566,0.53536566,2299378030
maci_anvil_reports,0.05,214748364,0,1,0,1,0,0.04999999,0.04999999,0.00000000,0
maci_anvil_reports,0.05,214748364,0,2,0,1,0,0.77419333,0.95000000,0.17580666,755083885
maci_anvil_reports,0.05,214748364,0,3,0,1,0,0.04999999,0.04999999,0.00000000,0
maci_anvil_reports,0.05,214748364,0,4,0,1,0,0.77419333,0.58536566,0.18882766,811008653
maci_anvil_reports,0.05,214748364,0,5,0,1,0,0.04999999,0.04999999,0.00000000,0
maci_anvil_reports,0.05,214748364,0,6,0,1,0,0.04999999,0.04999999,0.00000000,0
maci_anvil_reports,0.05,214748364,0,7,1,1,0,0.04999999,0.58536566,0.53536566,2299378030
maci_anvil_reports,0.05,214748364,1,0,1,0,1,0.04999999,0.58536566,0.53536566,2299378030
maci_anvil_reports,0.05,214748364,1,1,1,0,1,0.04999999,0.58536566,0.53536566,2299378030
maci_anvil_reports,0.05,214748364,1,2,0,0,1,0.77419333,0.58536566,0.18882766,811008653
maci_anvil_reports,0.05,214748364,1,3,0,0,1,0.04999999,0.04999999,0.00000000,0
maci_anvil_reports,0.05,214748364,1,4,0,0,1,0.77419333,0.95000000,0.17580666,755083885
maci_anvil_reports,0.05,214748364,1,5,0,0,1,0.04999999,0.04999999,0.00000000,0
maci_anvil_reports,0.05,214748364,1,6,0,0,1,0.04999999,0.04999999,0.00000000,0
maci_anvil_reports,0.05,214748364,1,7,0,0,1,0.04999999,0.04999999,0.00000000,0
maci_anvil_reports,0.05,214748364,2,0,0,1,0,0.04999999,0.04999999,0.00000000,0
maci_anvil_reports,0.05,214748364,2,1,1,1,0,0.04999999,0.58536566,0.53536566,2299378030
maci_anvil_reports,0.05,214748364,2,2,1,1,0,0.77419333,0.04999999,0.72419333,3110386683
maci_anvil_reports,0.05,214748364,2,3,0,1,0,0.04999999,0.04999999,0.00000000,0
maci_anvil_reports,0.05,214748364,2,4,0,1,0,0.77419333,0.58536566,0.18882766,811008653
maci_anvil_reports,0.05,214748364,2,5,0,1,0,0.04999999,0.04999999,0.00000000,0
maci_anvil_reports,0.05,214748364,2,6,0,1,0,0.04999999,0.04999999,0.00000000,0
maci_anvil_reports,0.05,214748364,2,7,0,1,0,0.04999999,0.04999999,0.00000000,0
maci_anvil_reports,0.05,214748364,3,0,0,1,0,0.04999999,0.04999999,0.00000000,0
maci_anvil_reports,0.05,214748364,3,1,0,1,0,0.04999999,0.04999999,0.00000000,0
maci_anvil_reports,0.05,214748364,3,2,1,1,0,0.77419333,0.04999999,0.72419333,3110386683
maci_anvil_reports,0.05,214748364,3,3,1,1,0,0.04999999,0.58536566,0.53536566,2299378030
maci_anvil_reports,0.05,214748364,3,4,0,1,0,0.77419333,0.58536566,0.18882766,811008653
maci_anvil_reports,0.05,214748364,3,5,0,1,0,0.04999999,0.04999999,0.00000000,0
maci_anvil_reports,0.05,214748364,3,6,0,1,0,0.04999999,0.04999999,0.00000000,0
maci_anvil_reports,0.05,214748364,3,7,0,1,0,0.04999999,0.04999999,0.00000000,0
maci_anvil_reports,0.05,214748364,4,0,0,0,1,0.04999999,0.04999999,0.00000000,0
maci_anvil_reports,0.05,214748364,4,1,0,0,1,0.04999999,0.04999999,0.00000000,0
maci_anvil_reports,0.05,214748364,4,2,0,0,1,0.77419333,0.58536566,0.18882766,811008653
maci_anvil_reports,0.05,214748364,4,3,1,0,1,0.04999999,0.58536566,0.53536566,2299378030
maci_anvil_reports,0.05,214748364,4,4,1,0,1,0.77419333,0.04999999,0.72419333,3110386683
maci_anvil_reports,0.05,214748364,4,5,0,0,1,0.04999999,0.04999999,0.00000000,0
maci_anvil_reports,0.05,214748364,4,6,0,0,1,0.04999999,0.04999999,0.00000000,0
maci_anvil_reports,0.05,214748364,4,7,0,0,1,0.04999999,0.04999999,0.00000000,0
maci_anvil_reports,0.05,214748364,5,0,0,0,1,0.04999999,0.04999999,0.00000000,0
maci_anvil_reports,0.05,214748364,5,1,0,0,1,0.04999999,0.04999999,0.00000000,0
maci_anvil_reports,0.05,214748364,5,2,0,0,1,0.77419333,0.58536566,0.18882766,811008653
maci_anvil_reports,0.05,214748364,5,3,0,0,1,0.04999999,0.04999999,0.00000000,0
maci_anvil_reports,0.05,214748364,5,4,1,0,1,0.77419333,0.04999999,0.72419333,3110386683
maci_anvil_reports,0.05,214748364,5,5,1,0,1,0.04999999,0.58536566,0.53536566,2299378030
maci_anvil_reports,0.05,214748364,5,6,0,0,1,0.04999999,0.04999999,0.00000000,0
maci_anvil_reports,0.05,214748364,5,7,0,0,1,0.04999999,0.04999999,0.00000000,0
maci_anvil_reports,0.05,214748364,6,0,0,1,0,0.04999999,0.04999999,0.00000000,0
maci_anvil_reports,0.05,214748364,6,1,0,1,0,0.04999999,0.04999999,0.00000000,0
maci_anvil_reports,0.05,214748364,6,2,0,1,0,0.77419333,0.95000000,0.17580666,755083885
maci_anvil_reports,0.05,214748364,6,3,0,1,0,0.04999999,0.04999999,0.00000000,0
maci_anvil_reports,0.05,214748364,6,4,0,1,0,0.77419333,0.58536566,0.18882766,811008653
maci_anvil_reports,0.05,214748364,6,5,1,1,0,0.04999999,0.58536566,0.53536566,2299378030
maci_anvil_reports,0.05,214748364,6,6,1,1,0,0.04999999,0.58536566,0.53536566,2299378030
maci_anvil_reports,0.05,214748364,6,7,0,1,0,0.04999999,0.04999999,0.00000000,0
maci_anvil_reports,0.05,214748364,7,0,0,0,1,0.04999999,0.04999999,0.00000000,0
maci_anvil_reports,0.05,214748364,7,1,0,0,1,0.04999999,0.04999999,0.00000000,0
maci_anvil_reports,0.05,214748364,7,2,0,0,1,0.77419333,0.58536566,0.18882766,811008653
maci_anvil_reports,0.05,214748364,7,3,0,0,1,0.04999999,0.04999999,0.00000000,0
maci_anvil_reports,0.05,214748364,7,4,0,0,1,0.77419333,0.95000000,0.17580666,755083885
maci_anvil_reports,0.05,214748364,7,5,0,0,1,0.04999999,0.04999999,0.00000000,0
maci_anvil_reports,0.05,214748364,7,6,1,0,1,0.04999999,0.58536566,0.53536566,2299378030
maci_anvil_reports,0.05,214748364,7,7,1,0,1,0.04999999,0.58536566,0.53536566,2299378030
maci_anvil_reports,0.10,429496729,0,0,1,1,0,0.09999999,0.58536566,0.48536566,2084629665
maci_anvil_reports,0.10,429496729,0,1,0,1,0,0.09999999,0.09999999,0.00000000,0
maci_anvil_reports,0.10,429496729,0,2,0,1,0,0.77419333,0.90000000,0.12580666,540335520
maci_anvil_reports,0.10,429496729,0,3,0,1,0,0.09999999,0.09999999,0.00000000,0
maci_anvil_reports,0.10,429496729,0,4,0,1,0,0.77419333,0.58536566,0.18882766,811008653
maci_anvil_reports,0.10,429496729,0,5,0,1,0,0.09999999,0.09999999,0.00000000,0
maci_anvil_reports,0.10,429496729,0,6,0,1,0,0.09999999,0.09999999,0.00000000,0
maci_anvil_reports,0.10,429496729,0,7,1,1,0,0.09999999,0.58536566,0.48536566,2084629665
maci_anvil_reports,0.10,429496729,1,0,1,0,1,0.09999999,0.58536566,0.48536566,2084629665
maci_anvil_reports,0.10,429496729,1,1,1,0,1,0.09999999,0.58536566,0.48536566,2084629665
maci_anvil_reports,0.10,429496729,1,2,0,0,1,0.77419333,0.58536566,0.18882766,811008653
maci_anvil_reports,0.10,429496729,1,3,0,0,1,0.09999999,0.09999999,0.00000000,0
maci_anvil_reports,0.10,429496729,1,4,0,0,1,0.77419333,0.90000000,0.12580666,540335520
maci_anvil_reports,0.10,429496729,1,5,0,0,1,0.09999999,0.09999999,0.00000000,0
maci_anvil_reports,0.10,429496729,1,6,0,0,1,0.09999999,0.09999999,0.00000000,0
maci_anvil_reports,0.10,429496729,1,7,0,0,1,0.09999999,0.09999999,0.00000000,0
maci_anvil_reports,0.10,429496729,2,0,0,1,0,0.09999999,0.09999999,0.00000000,0
maci_anvil_reports,0.10,429496729,2,1,1,1,0,0.09999999,0.58536566,0.48536566,2084629665
maci_anvil_reports,0.10,429496729,2,2,1,1,0,0.77419333,0.09999999,0.67419333,2895638318
maci_anvil_reports,0.10,429496729,2,3,0,1,0,0.09999999,0.09999999,0.00000000,0
maci_anvil_reports,0.10,429496729,2,4,0,1,0,0.77419333,0.58536566,0.18882766,811008653
maci_anvil_reports,0.10,429496729,2,5,0,1,0,0.09999999,0.09999999,0.00000000,0
maci_anvil_reports,0.10,429496729,2,6,0,1,0,0.09999999,0.09999999,0.00000000,0
maci_anvil_reports,0.10,429496729,2,7,0,1,0,0.09999999,0.09999999,0.00000000,0
maci_anvil_reports,0.10,429496729,3,0,0,1,0,0.09999999,0.09999999,0.00000000,0
maci_anvil_reports,0.10,429496729,3,1,0,1,0,0.09999999,0.09999999,0.00000000,0
maci_anvil_reports,0.10,429496729,3,2,1,1,0,0.77419333,0.09999999,0.67419333,2895638318
maci_anvil_reports,0.10,429496729,3,3,1,1,0,0.09999999,0.58536566,0.48536566,2084629665
maci_anvil_reports,0.10,429496729,3,4,0,1,0,0.77419333,0.58536566,0.18882766,811008653
maci_anvil_reports,0.10,429496729,3,5,0,1,0,0.09999999,0.09999999,0.00000000,0
maci_anvil_reports,0.10,429496729,3,6,0,1,0,0.09999999,0.09999999,0.00000000,0
maci_anvil_reports,0.10,429496729,3,7,0,1,0,0.09999999,0.09999999,0.00000000,0
maci_anvil_reports,0.10,429496729,4,0,0,0,1,0.09999999,0.09999999,0.00000000,0
maci_anvil_reports,0.10,429496729,4,1,0,0,1,0.09999999,0.09999999,0.00000000,0
maci_anvil_reports,0.10,429496729,4,2,0,0,1,0.77419333,0.58536566,0.18882766,811008653
maci_anvil_reports,0.10,429496729,4,3,1,0,1,0.09999999,0.58536566,0.48536566,2084629665
maci_anvil_reports,0.10,429496729,4,4,1,0,1,0.77419333,0.09999999,0.67419333,2895638318
maci_anvil_reports,0.10,429496729,4,5,0,0,1,0.09999999,0.09999999,0.00000000,0
maci_anvil_reports,0.10,429496729,4,6,0,0,1,0.09999999,0.09999999,0.00000000,0
maci_anvil_reports,0.10,429496729,4,7,0,0,1,0.09999999,0.09999999,0.00000000,0
maci_anvil_reports,0.10,429496729,5,0,0,0,1,0.09999999,0.09999999,0.00000000,0
maci_anvil_reports,0.10,429496729,5,1,0,0,1,0.09999999,0.09999999,0.00000000,0
maci_anvil_reports,0.10,429496729,5,2,0,0,1,0.77419333,0.58536566,0.18882766,811008653
maci_anvil_reports,0.10,429496729,5,3,0,0,1,0.09999999,0.09999999,0.00000000,0
maci_anvil_reports,0.10,429496729,5,4,1,0,1,0.77419333,0.09999999,0.67419333,2895638318
maci_anvil_reports,0.10,429496729,5,5,1,0,1,0.09999999,0.58536566,0.48536566,2084629665
maci_anvil_reports,0.10,429496729,5,6,0,0,1,0.09999999,0.09999999,0.00000000,0
maci_anvil_reports,0.10,429496729,5,7,0,0,1,0.09999999,0.09999999,0.00000000,0
maci_anvil_reports,0.10,429496729,6,0,0,1,0,0.09999999,0.09999999,0.00000000,0
maci_anvil_reports,0.10,429496729,6,1,0,1,0,0.09999999,0.09999999,0.00000000,0
maci_anvil_reports,0.10,429496729,6,2,0,1,0,0.77419333,0.90000000,0.12580666,540335520
maci_anvil_reports,0.10,429496729,6,3,0,1,0,0.09999999,0.09999999,0.00000000,0
maci_anvil_reports,0.10,429496729,6,4,0,1,0,0.77419333,0.58536566,0.18882766,811008653
maci_anvil_reports,0.10,429496729,6,5,1,1,0,0.09999999,0.58536566,0.48536566,2084629665
maci_anvil_reports,0.10,429496729,6,6,1,1,0,0.09999999,0.58536566,0.48536566,2084629665
maci_anvil_reports,0.10,429496729,6,7,0,1,0,0.09999999,0.09999999,0.00000000,0
maci_anvil_reports,0.10,429496729,7,0,0,0,1,0.09999999,0.09999999,0.00000000,0
maci_anvil_reports,0.10,429496729,7,1,0,0,1,0.09999999,0.09999999,0.00000000,0
maci_anvil_reports,0.10,429496729,7,2,0,0,1,0.77419333,0.58536566,0.18882766,811008653
maci_anvil_reports,0.10,429496729,7,3,0,0,1,0.09999999,0.09999999,0.00000000,0
maci_anvil_reports,0.10,429496729,7,4,0,0,1,0.77419333,0.90000000,0.12580666,540335520
maci_anvil_reports,0.10,429496729,7,5,0,0,1,0.09999999,0.09999999,0.00000000,0
maci_anvil_reports,0.10,429496729,7,6,1,0,1,0.09999999,0.58536566,0.48536566,2084629665
maci_anvil_reports,0.10,429496729,7,7,1,0,1,0.09999999,0.58536566,0.48536566,2084629665
alternating,0.02,85899345,0,0,1,1,0,0.01999999,0.58536566,0.56536566,2428227049
alternating,0.02,85899345,0,1,0,1,0,0.01999999,0.01999999,0.00000000,0
alternating,0.02,85899345,0,2,0,1,0,0.01999999,0.01999999,0.00000000,0
alternating,0.02,85899345,0,3,0,1,0,0.01999999,0.01999999,0.00000000,0
alternating,0.02,85899345,0,4,0,1,0,0.01999999,0.01999999,0.00000000,0
alternating,0.02,85899345,0,5,0,1,0,0.01999999,0.01999999,0.00000000,0
alternating,0.02,85899345,0,6,0,1,0,0.01999999,0.01999999,0.00000000,0
alternating,0.02,85899345,0,7,1,1,0,0.01999999,0.58536566,0.56536566,2428227049
alternating,0.02,85899345,1,0,1,0,1,0.01999999,0.58536566,0.56536566,2428227049
alternating,0.02,85899345,1,1,1,0,1,0.01999999,0.58536566,0.56536566,2428227049
alternating,0.02,85899345,1,2,0,0,1,0.01999999,0.01999999,0.00000000,0
alternating,0.02,85899345,1,3,0,0,1,0.01999999,0.01999999,0.00000000,0
alternating,0.02,85899345,1,4,0,0,1,0.01999999,0.01999999,0.00000000,0
alternating,0.02,85899345,1,5,0,0,1,0.01999999,0.01999999,0.00000000,0
alternating,0.02,85899345,1,6,0,0,1,0.01999999,0.01999999,0.00000000,0
alternating,0.02,85899345,1,7,0,0,1,0.01999999,0.01999999,0.00000000,0
alternating,0.02,85899345,2,0,0,1,0,0.01999999,0.01999999,0.00000000,0
alternating,0.02,85899345,2,1,1,1,0,0.01999999,0.58536566,0.56536566,2428227049
alternating,0.02,85899345,2,2,1,1,0,0.01999999,0.58536566,0.56536566,2428227049
alternating,0.02,85899345,2,3,0,1,0,0.01999999,0.01999999,0.00000000,0
alternating,0.02,85899345,2,4,0,1,0,0.01999999,0.01999999,0.00000000,0
alternating,0.02,85899345,2,5,0,1,0,0.01999999,0.01999999,0.00000000,0
alternating,0.02,85899345,2,6,0,1,0,0.01999999,0.01999999,0.00000000,0
alternating,0.02,85899345,2,7,0,1,0,0.01999999,0.01999999,0.00000000,0
alternating,0.02,85899345,3,0,0,0,1,0.01999999,0.01999999,0.00000000,0
alternating,0.02,85899345,3,1,0,0,1,0.01999999,0.01999999,0.00000000,0
alternating,0.02,85899345,3,2,1,0,1,0.01999999,0.58536566,0.56536566,2428227049
alternating,0.02,85899345,3,3,1,0,1,0.01999999,0.58536566,0.56536566,2428227049
alternating,0.02,85899345,3,4,0,0,1,0.01999999,0.01999999,0.00000000,0
alternating,0.02,85899345,3,5,0,0,1,0.01999999,0.01999999,0.00000000,0
alternating,0.02,85899345,3,6,0,0,1,0.01999999,0.01999999,0.00000000,0
alternating,0.02,85899345,3,7,0,0,1,0.01999999,0.01999999,0.00000000,0
alternating,0.02,85899345,4,0,0,1,0,0.01999999,0.01999999,0.00000000,0
alternating,0.02,85899345,4,1,0,1,0,0.01999999,0.01999999,0.00000000,0
alternating,0.02,85899345,4,2,0,1,0,0.01999999,0.01999999,0.00000000,0
alternating,0.02,85899345,4,3,1,1,0,0.01999999,0.58536566,0.56536566,2428227049
alternating,0.02,85899345,4,4,1,1,0,0.01999999,0.58536566,0.56536566,2428227049
alternating,0.02,85899345,4,5,0,1,0,0.01999999,0.01999999,0.00000000,0
alternating,0.02,85899345,4,6,0,1,0,0.01999999,0.01999999,0.00000000,0
alternating,0.02,85899345,4,7,0,1,0,0.01999999,0.01999999,0.00000000,0
alternating,0.02,85899345,5,0,0,0,1,0.01999999,0.01999999,0.00000000,0
alternating,0.02,85899345,5,1,0,0,1,0.01999999,0.01999999,0.00000000,0
alternating,0.02,85899345,5,2,0,0,1,0.01999999,0.01999999,0.00000000,0
alternating,0.02,85899345,5,3,0,0,1,0.01999999,0.01999999,0.00000000,0
alternating,0.02,85899345,5,4,1,0,1,0.01999999,0.58536566,0.56536566,2428227049
alternating,0.02,85899345,5,5,1,0,1,0.01999999,0.58536566,0.56536566,2428227049
alternating,0.02,85899345,5,6,0,0,1,0.01999999,0.01999999,0.00000000,0
alternating,0.02,85899345,5,7,0,0,1,0.01999999,0.01999999,0.00000000,0
alternating,0.02,85899345,6,0,0,1,0,0.01999999,0.01999999,0.00000000,0
alternating,0.02,85899345,6,1,0,1,0,0.01999999,0.01999999,0.00000000,0
alternating,0.02,85899345,6,2,0,1,0,0.01999999,0.01999999,0.00000000,0
alternating,0.02,85899345,6,3,0,1,0,0.01999999,0.01999999,0.00000000,0
alternating,0.02,85899345,6,4,0,1,0,0.01999999,0.01999999,0.00000000,0
alternating,0.02,85899345,6,5,1,1,0,0.01999999,0.58536566,0.56536566,2428227049
alternating,0.02,85899345,6,6,1,1,0,0.01999999,0.58536566,0.56536566,2428227049
alternating,0.02,85899345,6,7,0,1,0,0.01999999,0.01999999,0.00000000,0
alternating,0.02,85899345,7,0,0,0,1,0.01999999,0.01999999,0.00000000,0
alternating,0.02,85899345,7,1,0,0,1,0.01999999,0.01999999,0.00000000,0
alternating,0.02,85899345,7,2,0,0,1,0.01999999,0.01999999,0.00000000,0
alternating,0.02,85899345,7,3,0,0,1,0.01999999,0.01999999,0.00000000,0
alternating,0.02,85899345,7,4,0,0,1,0.01999999,0.01999999,0.00000000,0
alternating,0.02,85899345,7,5,0,0,1,0.01999999,0.01999999,0.00000000,0
alternating,0.02,85899345,7,6,1,0,1,0.01999999,0.58536566,0.56536566,2428227049
alternating,0.02,85899345,7,7,1,0,1,0.01999999,0.58536566,0.56536566,2428227049
alternating,0.05,214748364,0,0,1,1,0,0.04999999,0.58536566,0.53536566,2299378030
alternating,0.05,214748364,0,1,0,1,0,0.04999999,0.04999999,0.00000000,0
alternating,0.05,214748364,0,2,0,1,0,0.04999999,0.04999999,0.00000000,0
alternating,0.05,214748364,0,3,0,1,0,0.04999999,0.04999999,0.00000000,0
alternating,0.05,214748364,0,4,0,1,0,0.04999999,0.04999999,0.00000000,0
alternating,0.05,214748364,0,5,0,1,0,0.04999999,0.04999999,0.00000000,0
alternating,0.05,214748364,0,6,0,1,0,0.04999999,0.04999999,0.00000000,0
alternating,0.05,214748364,0,7,1,1,0,0.04999999,0.58536566,0.53536566,2299378030
alternating,0.05,214748364,1,0,1,0,1,0.04999999,0.58536566,0.53536566,2299378030
alternating,0.05,214748364,1,1,1,0,1,0.04999999,0.58536566,0.53536566,2299378030
alternating,0.05,214748364,1,2,0,0,1,0.04999999,0.04999999,0.00000000,0
alternating,0.05,214748364,1,3,0,0,1,0.04999999,0.04999999,0.00000000,0
alternating,0.05,214748364,1,4,0,0,1,0.04999999,0.04999999,0.00000000,0
alternating,0.05,214748364,1,5,0,0,1,0.04999999,0.04999999,0.00000000,0
alternating,0.05,214748364,1,6,0,0,1,0.04999999,0.04999999,0.00000000,0
alternating,0.05,214748364,1,7,0,0,1,0.04999999,0.04999999,0.00000000,0
alternating,0.05,214748364,2,0,0,1,0,0.04999999,0.04999999,0.00000000,0
alternating,0.05,214748364,2,1,1,1,0,0.04999999,0.58536566,0.53536566,2299378030
alternating,0.05,214748364,2,2,1,1,0,0.04999999,0.58536566,0.53536566,2299378030
alternating,0.05,214748364,2,3,0,1,0,0.04999999,0.04999999,0.00000000,0
alternating,0.05,214748364,2,4,0,1,0,0.04999999,0.04999999,0.00000000,0
alternating,0.05,214748364,2,5,0,1,0,0.04999999,0.04999999,0.00000000,0
alternating,0.05,214748364,2,6,0,1,0,0.04999999,0.04999999,0.00000000,0
alternating,0.05,214748364,2,7,0,1,0,0.04999999,0.04999999,0.00000000,0
alternating,0.05,214748364,3,0,0,0,1,0.04999999,0.04999999,0.00000000,0
alternating,0.05,214748364,3,1,0,0,1,0.04999999,0.04999999,0.00000000,0
alternating,0.05,214748364,3,2,1,0,1,0.04999999,0.58536566,0.53536566,2299378030
alternating,0.05,214748364,3,3,1,0,1,0.04999999,0.58536566,0.53536566,2299378030
alternating,0.05,214748364,3,4,0,0,1,0.04999999,0.04999999,0.00000000,0
alternating,0.05,214748364,3,5,0,0,1,0.04999999,0.04999999,0.00000000,0
alternating,0.05,214748364,3,6,0,0,1,0.04999999,0.04999999,0.00000000,0
alternating,0.05,214748364,3,7,0,0,1,0.04999999,0.04999999,0.00000000,0
alternating,0.05,214748364,4,0,0,1,0,0.04999999,0.04999999,0.00000000,0
alternating,0.05,214748364,4,1,0,1,0,0.04999999,0.04999999,0.00000000,0
alternating,0.05,214748364,4,2,0,1,0,0.04999999,0.04999999,0.00000000,0
alternating,0.05,214748364,4,3,1,1,0,0.04999999,0.58536566,0.53536566,2299378030
alternating,0.05,214748364,4,4,1,1,0,0.04999999,0.58536566,0.53536566,2299378030
alternating,0.05,214748364,4,5,0,1,0,0.04999999,0.04999999,0.00000000,0
alternating,0.05,214748364,4,6,0,1,0,0.04999999,0.04999999,0.00000000,0
alternating,0.05,214748364,4,7,0,1,0,0.04999999,0.04999999,0.00000000,0
alternating,0.05,214748364,5,0,0,0,1,0.04999999,0.04999999,0.00000000,0
